name,red,green,blue,primary_label,primary_label_encoded
parakeet_0,0.6823529411764706,0.7137254901960784,0.3411764705882353,Red+Yellow,6
saddle brown_0,0.34509803921568627,0.20392156862745098,0.00392156862745098,Neutral,4
cucumber crush_0,0.8705882352941177,0.9294117647058824,0.8431372549019608,Blue+Red+Yellow,2
pool blue_0,0.5254901960784314,0.7607843137254902,0.788235294117647,Blue+Red+Yellow,2
distance_0,0.3843137254901961,0.43137254901960786,0.5098039215686274,Blue+Yellow,3
light urple_0,0.7019607843137254,0.43529411764705883,0.9647058823529412,Blue+Red+Yellow,2
east side_0,0.6745098039215687,0.5686274509803921,0.807843137254902,Blue+Red+Yellow,2
florida seashells_0,0.9803921568627451,0.8941176470588236,0.7803921568627451,Blue+Red+Yellow,2
paris_0,0.5686274509803921,0.6549019607843137,0.7411764705882353,Blue+Red+Yellow,2
powder blush_0,0.9686274509803922,0.8431372549019608,0.8431372549019608,Blue+Red+Yellow,2
middle blue_0,0.49411764705882355,0.8313725490196079,0.9019607843137255,Blue+Red+Yellow,2
turtle green_0,0.6470588235294118,0.6705882352941176,0.5450980392156862,Blue+Red+Yellow,2
relaxing blue_0,0.5372549019607843,0.611764705882353,0.6705882352941176,Blue+Red+Yellow,2
wasabi powder_0,0.7411764705882353,0.7019607843137254,0.5647058823529412,Blue+Red+Yellow,2
rosemary sprig_0,0.3803921568627451,0.40784313725490196,0.3176470588235294,Yellow,7
light mauve_0,0.7607843137254902,0.5725490196078431,0.6313725490196078,Blue+Red+Yellow,2
airbrushed copper_0,0.6666666666666666,0.4235294117647059,0.3215686274509804,Red+Yellow,6
snow flurry_0,0.8941176470588236,1.0,0.8196078431372549,Blue+Red+Yellow,2
aurora brown_0,0.4235294117647059,0.27058823529411763,0.2235294117647059,Red,5
gold buff_0,0.9215686274509803,0.7372549019607844,0.49411764705882355,Blue+Red+Yellow,2
antiquarian brown_0,0.5803921568627451,0.4235294117647059,0.27450980392156865,Red+Yellow,6
sophisticated lilac_0,0.5843137254901961,0.4235294117647059,0.5333333333333333,Blue+Red+Yellow,2
sweet peach_0,0.9882352941176471,0.8901960784313725,0.8156862745098039,Blue+Red+Yellow,2
yellow ochre_0,0.796078431372549,0.615686274509804,0.023529411764705882,Red+Yellow,6
nostalgic_0,0.39215686274509803,0.4196078431372549,0.49411764705882355,Blue+Yellow,3
invitation gold_0,0.6509803921568628,0.4627450980392157,0.25098039215686274,Red+Yellow,6
griffin_0,0.43529411764705883,0.396078431372549,0.34901960784313724,Red+Yellow,6
estate vineyard_0,0.396078431372549,0.25882352941176473,0.28627450980392155,Red,5
delightful_0,0.8313725490196079,0.7137254901960784,0.7450980392156863,Blue+Red+Yellow,2
hurricane_0,0.5294117647058824,0.48627450980392156,0.4823529411764706,Blue+Red+Yellow,2
ashwood moss_0,0.3411764705882353,0.34901960784313724,0.3215686274509804,Neutral,4
olympic bronze_0,0.6039215686274509,0.4470588235294118,0.29411764705882354,Red+Yellow,6
cherokee brick_0,0.5529411764705883,0.3176470588235294,0.35294117647058826,Red,5
mellow coral_0,0.8745098039215686,0.5294117647058824,0.49411764705882355,Blue+Red+Yellow,2
ultra red_0,0.9882352941176471,0.4235294117647059,0.5215686274509804,Blue+Red+Yellow,2
soft blue_0,0.39215686274509803,0.5333333333333333,0.9176470588235294,Blue+Yellow,3
middle green yellow_0,0.6745098039215687,0.7490196078431373,0.3764705882352941,Red+Yellow,6
spiced brandy_0,0.7333333333333333,0.5882352941176471,0.5176470588235295,Blue+Red+Yellow,2
sweeney yellow_0,0.8862745098039215,0.7725490196078432,0.5725490196078431,Blue+Red+Yellow,2
southern blue_0,0.1843137254901961,0.32941176470588235,0.5294117647058824,Blue,0
pale rose_0,1.0,0.8823529411764706,0.9490196078431372,Blue+Red+Yellow,2
traditional blue_0,0.11764705882352941,0.39215686274509803,0.5568627450980392,Blue,0
sweet butter_0,0.9921568627450981,0.8627450980392157,0.5843137254901961,Blue+Red+Yellow,2
black rose_0,0.403921568627451,0.011764705882352941,0.17647058823529413,Red,5
ecru white_0,0.9607843137254902,0.9529411764705882,0.8980392156862745,Blue+Red+Yellow,2
november_0,0.7450980392156863,0.4666666666666667,0.40784313725490196,Blue+Red+Yellow,2
maple glaze_0,0.6549019607843137,0.4117647058823529,0.27058823529411763,Red+Yellow,6
trellis vine_0,0.36470588235294116,0.4980392156862745,0.4588235294117647,Blue+Yellow,3
my sin_0,1.0,0.7019607843137254,0.12156862745098039,Red+Yellow,6
spanish raisin_0,0.3686274509803922,0.30196078431372547,0.29411764705882354,Neutral,4
dangerously elegant_0,0.3803921568627451,0.41568627450980394,0.5411764705882353,Blue+Yellow,3
eucalyptus leaf_0,0.6039215686274509,0.7725490196078432,0.7411764705882353,Blue+Red+Yellow,2
verde pastel_0,0.9215686274509803,0.9529411764705882,0.9058823529411765,Blue+Red+Yellow,2
herbal tea_0,0.12156862745098039,0.615686274509804,0.3686274509803922,Yellow,7
girls only_0,0.7058823529411765,0.4627450980392157,0.6588235294117647,Blue+Red+Yellow,2
ivoire_0,0.8862745098039215,0.8196078431372549,0.6745098039215687,Blue+Red+Yellow,2
coral bead_0,0.9490196078431372,0.6078431372549019,0.5725490196078431,Blue+Red+Yellow,2
gray shower_0,0.43137254901960786,0.4549019607843137,0.4745098039215686,Blue+Red+Yellow,2
fun in the sun_0,0.9803921568627451,0.9490196078431372,0.7254901960784313,Blue+Red+Yellow,2
timid blue_0,0.8823529411764706,0.9137254901960784,0.9019607843137255,Blue+Red+Yellow,2
tropical blue_0,0.7647058823529411,0.8666666666666667,0.9764705882352941,Blue+Red+Yellow,2
blueprint_0,0.37254901960784315,0.5058823529411764,0.5607843137254902,Blue+Yellow,3
peace yellow_0,0.9098039215686274,0.8235294117647058,0.6039215686274509,Blue+Red+Yellow,2
agate green_0,0.5647058823529412,0.6509803921568628,0.5411764705882353,Blue+Red+Yellow,2
greyhound_0,0.5019607843137255,0.48627450980392156,0.47058823529411764,Blue+Red+Yellow,2
avocado_0,0.5058823529411764,0.4980392156862745,0.36470588235294116,Red+Yellow,6
organza_0,0.9529411764705882,0.8784313725490196,0.803921568627451,Blue+Red+Yellow,2
gracious rose_0,0.8980392156862745,0.7176470588235294,0.6941176470588235,Blue+Red+Yellow,2
hibiscus_0,0.8352941176470589,0.40784313725490196,0.5647058823529412,Blue+Red+Yellow,2
electric ultramarine_0,0.24705882352941178,0.0,1.0,Blue,0
summer moon_0,0.9882352941176471,0.9254901960784314,0.8156862745098039,Blue+Red+Yellow,2
yale blue_0,0.058823529411764705,0.30196078431372547,0.5725490196078431,Blue,0
mayan red_0,0.4117647058823529,0.26666666666666666,0.23921568627450981,Red,5
grape_0,0.4235294117647059,0.20392156862745098,0.3803921568627451,Red,5
breakwater white_0,0.9176470588235294,0.9411764705882353,0.9254901960784314,Blue+Red+Yellow,2
early crocus_0,0.8980392156862745,0.8862745098039215,0.8980392156862745,Blue+Red+Yellow,2
darkish green_0,0.1568627450980392,0.48627450980392156,0.21568627450980393,Yellow,7
white sand_0,0.8823529411764706,0.8509803921568627,0.7803921568627451,Blue+Red+Yellow,2
salmon peach_0,1.0,0.7764705882352941,0.7137254901960784,Blue+Red+Yellow,2
sanguine brown_0,0.5529411764705883,0.23921568627450981,0.2196078431372549,Red,5
mascarpone_0,0.9764705882352941,0.9725490196078431,0.9137254901960784,Blue+Red+Yellow,2
mink violet_0,0.5019607843137255,0.4117647058823529,0.4117647058823529,Blue+Red+Yellow,2
mystical blue_0,0.803921568627451,0.8941176470588236,0.9254901960784314,Blue+Red+Yellow,2
wine frost_0,0.5058823529411764,0.44313725490196076,0.48627450980392156,Blue+Red+Yellow,2
bay of many_0,0.15294117647058825,0.22745098039215686,0.5058823529411764,Blue,0
graystone_0,0.6039215686274509,0.5882352941176471,0.5529411764705883,Blue+Red+Yellow,2
candle glow_0,0.807843137254902,0.7411764705882353,0.592156862745098,Blue+Red+Yellow,2
merino wool_0,0.8156862745098039,0.7607843137254902,0.6941176470588235,Blue+Red+Yellow,2
rich cream_0,0.9764705882352941,0.9137254901960784,0.7647058823529411,Blue+Red+Yellow,2
zumthor_0,0.9294117647058824,0.9647058823529412,1.0,Blue+Red+Yellow,2
antiquity_0,0.7372549019607844,0.6745098039215687,0.3686274509803922,Red+Yellow,6
extreme yellow_0,1.0,0.7137254901960784,0.16862745098039217,Red+Yellow,6
purple gladiola_0,0.7568627450980392,0.6705882352941176,0.8352941176470589,Blue+Red+Yellow,2
mountain hideaway_0,0.7725490196078432,0.592156862745098,0.4666666666666667,Blue+Red+Yellow,2
jelly bean_0,0.8549019607843137,0.3803921568627451,0.3058823529411765,Red,5
crusta_0,0.9921568627450981,0.4823529411764706,0.2,Red+Yellow,6
indulgent mocha_0,0.8117647058823529,0.7647058823529411,0.7215686274509804,Blue+Red+Yellow,2
ocean green_0,0.2549019607843137,0.6666666666666666,0.47058823529411764,Blue+Yellow,3
downing sand_0,0.796078431372549,0.7490196078431373,0.6509803921568628,Blue+Red+Yellow,2
fuzzy duckling_0,1.0,0.788235294117647,0.403921568627451,Blue+Red+Yellow,2
silver strand_0,0.7215686274509804,0.7764705882352941,0.8117647058823529,Blue+Red+Yellow,2
olive haze_0,0.5450980392156862,0.5176470588235295,0.4392156862745098,Blue+Red+Yellow,2
american blue_0,0.23137254901960785,0.23137254901960785,0.42745098039215684,Blue,0
burnt toffee_0,0.6705882352941176,0.49411764705882355,0.37254901960784315,Red+Yellow,6
solar storm_0,1.0,0.7529411764705882,0.43137254901960786,Blue+Red+Yellow,2
careless whispers_0,0.9137254901960784,0.7803921568627451,0.6941176470588235,Blue+Red+Yellow,2
tavern gray_0,0.5725490196078431,0.5450980392156862,0.4627450980392157,Blue+Red+Yellow,2
caribbean sky_0,0.5019607843137255,0.6196078431372549,0.803921568627451,Blue+Red+Yellow,2
rocky river_0,0.3803921568627451,0.4549019607843137,0.43137254901960786,Blue+Yellow,3
clay pot_0,0.6039215686274509,0.2901960784313726,0.2,Red,5
indigo batik_0,0.2627450980392157,0.403921568627451,0.6588235294117647,Blue+Yellow,3
chalk_0,0.9254901960784314,0.9137254901960784,0.9019607843137255,Blue+Red+Yellow,2
belladonna lily_0,0.8117647058823529,0.5882352941176471,0.5607843137254902,Blue+Red+Yellow,2
lipstick_0,0.6705882352941176,0.0196078431372549,0.38823529411764707,Red,5
gris_0,0.6509803921568628,0.6666666666666666,0.6627450980392157,Blue+Red+Yellow,2
gemstone_0,0.796078431372549,0.7019607843137254,0.4627450980392157,Blue+Red+Yellow,2
reverie pink_0,0.9490196078431372,0.8980392156862745,0.8901960784313725,Blue+Red+Yellow,2
messenger bag_0,0.5098039215686274,0.47843137254901963,0.396078431372549,Blue+Red+Yellow,2
vista blue_0,0.48627450980392156,0.6196078431372549,0.8509803921568627,Blue+Red+Yellow,2
golden age_0,0.7411764705882353,0.6392156862745098,0.4980392156862745,Blue+Red+Yellow,2
morocco red_0,0.5882352941176471,0.26666666666666666,0.23137254901960785,Red,5
dark forest green_0,0.0,0.17647058823529413,0.01568627450980392,Neutral,4
regent grey_0,0.5254901960784314,0.5803921568627451,0.6235294117647059,Blue+Red+Yellow,2
concord grape_0,0.27450980392156865,0.2,0.3333333333333333,Neutral,4
folklore_0,0.33725490196078434,0.26666666666666666,0.2784313725490196,Neutral,4
morning light_0,0.9686274509803922,0.9294117647058824,0.8313725490196079,Blue+Red+Yellow,2
black pepper_0,0.4470588235294118,0.49019607843137253,0.5294117647058824,Blue+Red+Yellow,2
viridian_0,0.11764705882352941,0.5686274509803921,0.403921568627451,Blue+Yellow,3
aspen aura_0,0.5176470588235295,0.6431372549019608,0.5843137254901961,Blue+Red+Yellow,2
stagecoach_0,0.49411764705882355,0.35294117647058826,0.27058823529411763,Red,5
lunar surface_0,0.7098039215686275,0.7254901960784313,0.7176470588235294,Blue+Red+Yellow,2
light carmine pink_0,0.9019607843137255,0.403921568627451,0.44313725490196076,Blue+Red+Yellow,2
mainsail_0,0.8509803921568627,0.8745098039215686,0.8941176470588236,Blue+Red+Yellow,2
midnight_0,0.2196078431372549,0.24313725490196078,0.25098039215686274,Neutral,4
canyon clay_0,0.5372549019607843,0.36470588235294116,0.3137254901960784,Red,5
pink popsicle_0,0.9647058823529412,0.4980392156862745,0.5764705882352941,Blue+Red+Yellow,2
kiwi_0,0.5882352941176471,0.6823529411764706,0.43137254901960786,Blue+Red+Yellow,2
fresh olive_0,0.6745098039215687,0.5882352941176471,0.3333333333333333,Red+Yellow,6
geranium_0,0.6352941176470588,0.21176470588235294,0.25098039215686274,Red,5
imperial purple_0,0.4,0.00784313725490196,0.23529411764705882,Red,5
aleutian_0,0.611764705882353,0.6666666666666666,0.7294117647058823,Blue+Red+Yellow,2
gauzy white_0,0.8941176470588236,0.8666666666666667,0.8392156862745098,Blue+Red+Yellow,2
emotional_0,0.788235294117647,0.3686274509803922,0.25882352941176473,Red,5
charter blue_0,0.32941176470588235,0.43137254901960786,0.5686274509803921,Blue+Yellow,3
maximum yellow red_0,0.9490196078431372,0.7294117647058823,0.28627450980392155,Red+Yellow,6
raspberry_0,0.8901960784313725,0.043137254901960784,0.36470588235294116,Red,5
marsh marigold_0,1.0,0.8470588235294118,0.6078431372549019,Blue+Red+Yellow,2
fall harvest_0,0.788235294117647,0.403921568627451,0.2235294117647059,Red+Yellow,6
forest edge_0,0.3843137254901961,0.47843137254901963,0.4470588235294118,Blue+Yellow,3
medium jungle green_0,0.10980392156862745,0.20784313725490197,0.17647058823529413,Neutral,4
evening fog_0,0.5215686274509804,0.5764705882352941,0.5725490196078431,Blue+Red+Yellow,2
fools gold_0,0.6313725490196078,0.5058823529411764,0.33725490196078434,Red+Yellow,6
lavender blue_0,0.5450980392156862,0.5333333333333333,0.9725490196078431,Blue+Red+Yellow,2
peach parfait_0,0.9803921568627451,0.9098039215686274,0.8588235294117647,Blue+Red+Yellow,2
caramel_0,0.6862745098039216,0.43529411764705883,0.03529411764705882,Red+Yellow,6
mauve morning_0,0.8470588235294118,0.8117647058823529,0.8156862745098039,Blue+Red+Yellow,2
film fest_0,0.5764705882352941,0.5294117647058824,0.49019607843137253,Blue+Red+Yellow,2
frosted silver_0,0.7725490196078432,0.7843137254901961,0.7764705882352941,Blue+Red+Yellow,2
purple agate_0,0.5490196078431373,0.49411764705882355,0.6862745098039216,Blue+Red+Yellow,2
killala green_0,0.5215686274509804,0.8,0.4235294117647059,Blue+Red+Yellow,2
finlandia_0,0.3333333333333333,0.42745098039215684,0.33725490196078434,Yellow,7
mystic opal_0,0.984313725490196,0.8627450980392157,0.7490196078431373,Blue+Red+Yellow,2
rumba orange_0,0.9411764705882353,0.4,0.19215686274509805,Red+Yellow,6
granny smith_0,0.8235294117647058,0.8274509803921568,0.3411764705882353,Red+Yellow,6
sierra_0,0.7372549019607844,0.6274509803921569,0.5372549019607843,Blue+Red+Yellow,2
piper_0,0.788235294117647,0.38823529411764707,0.13725490196078433,Red,5
flannel gray_0,0.6784313725490196,0.6784313725490196,0.6784313725490196,Blue+Red+Yellow,2
shadows_0,0.4196078431372549,0.42745098039215684,0.41568627450980394,Blue+Red+Yellow,2
light gold_0,0.6980392156862745,0.592156862745098,0.0,Red+Yellow,6
brink pink_0,0.984313725490196,0.3764705882352941,0.4980392156862745,Blue+Red,1
emerald forest_0,0.30980392156862746,0.45098039215686275,0.29411764705882354,Yellow,7
tibetan orange_0,0.6823529411764706,0.34509803921568627,0.28627450980392155,Red,5
japanese koi_0,0.8588235294117647,0.47058823529411764,0.2627450980392157,Red+Yellow,6
bermudan blue_0,0.21568627450980393,0.3803921568627451,0.44313725490196076,Blue,0
cocoa sand_0,0.8588235294117647,0.7764705882352941,0.6784313725490196,Blue+Red+Yellow,2
wild ginger_0,0.7176470588235294,0.5176470588235295,0.27450980392156865,Red+Yellow,6
cherry wine_0,0.6823529411764706,0.28627450980392155,0.3607843137254902,Red,5
sounds of nature_0,0.8745098039215686,0.8980392156862745,0.8509803921568627,Blue+Red+Yellow,2
midnight express_0,0.0,0.027450980392156862,0.2549019607843137,Neutral,4
vulcan_0,0.06274509803921569,0.07058823529411765,0.11372549019607843,Neutral,4
gingersnaps_0,0.6705882352941176,0.5254901960784314,0.3607843137254902,Red+Yellow,6
athenian green_0,0.5725490196078431,0.6313725490196078,0.5450980392156862,Blue+Red+Yellow,2
crimson_0,0.8627450980392157,0.0784313725490196,0.23529411764705882,Red,5
wistful beige_0,0.984313725490196,0.9137254901960784,0.8627450980392157,Blue+Red+Yellow,2
artisan tea_0,0.8509803921568627,0.7607843137254902,0.6901960784313725,Blue+Red+Yellow,2
bengal grass_0,0.5372549019607843,0.48627450980392156,0.2235294117647059,Red+Yellow,6
brookline beige_0,0.7568627450980392,0.6549019607843137,0.5411764705882353,Blue+Red+Yellow,2
empress_0,0.5058823529411764,0.45098039215686275,0.4666666666666667,Blue+Red+Yellow,2
crisp celery_0,0.803921568627451,0.796078431372549,0.6549019607843137,Blue+Red+Yellow,2
blanched almond_0,1.0,0.9215686274509803,0.803921568627451,Blue+Red+Yellow,2
wethersfield moss_0,0.5647058823529412,0.5568627450980392,0.4470588235294118,Blue+Red+Yellow,2
alabaster_0,0.9098039215686274,0.8862745098039215,0.8313725490196079,Blue+Red+Yellow,2
clay pebble_0,0.7450980392156863,0.6980392156862745,0.6039215686274509,Blue+Red+Yellow,2
gable green_0,0.08627450980392157,0.20784313725490197,0.19215686274509805,Neutral,4
shady lady_0,0.6666666666666666,0.6470588235294118,0.6627450980392157,Blue+Red+Yellow,2
apple polish_0,0.5254901960784314,0.23137254901960785,0.23921568627450981,Red,5
red candle_0,0.4823529411764706,0.14901960784313725,0.16470588235294117,Red,5
fairview taupe_0,0.49019607843137253,0.4470588235294118,0.3843137254901961,Red+Yellow,6
folk art_0,0.8235294117647058,0.8274509803921568,0.6352941176470588,Blue+Red+Yellow,2
pearl aqua_0,0.5333333333333333,0.8470588235294118,0.7529411764705882,Blue+Red+Yellow,2
folkstone_0,0.43529411764705883,0.40784313725490196,0.39215686274509803,Red+Yellow,6
wheatfield_0,0.9725490196078431,0.8588235294117647,0.6823529411764706,Blue+Red+Yellow,2
antique copper_0,0.611764705882353,0.39215686274509803,0.2823529411764706,Red,5
puce red_0,0.4470588235294118,0.1843137254901961,0.21568627450980393,Red,5
nightclub_0,0.4,0.0,0.27058823529411763,Red,5
dark_0,0.10588235294117647,0.1411764705882353,0.19215686274509805,Neutral,4
delicious melon_0,0.9607843137254902,0.8,0.5764705882352941,Blue+Red+Yellow,2
cranapple cream_0,0.9019607843137255,0.7686274509803922,0.7764705882352941,Blue+Red+Yellow,2
wine country_0,0.3764705882352941,0.13333333333333333,0.20392156862745098,Neutral,4
laurel mist_0,0.6784313725490196,0.7058823529411765,0.6352941176470588,Blue+Red+Yellow,2
field drab_0,0.4235294117647059,0.32941176470588235,0.11764705882352941,Red,5
witching hour_0,0.2784313725490196,0.2901960784313726,0.3137254901960784,Neutral,4
frosted lemon_0,1.0,0.9254901960784314,0.7764705882352941,Blue+Red+Yellow,2
eggplant_0,0.3803921568627451,0.25098039215686274,0.3176470588235294,Neutral,4
heather plum_0,0.7450980392156863,0.6823529411764706,0.8392156862745098,Blue+Red+Yellow,2
purpureus_0,0.6039215686274509,0.3058823529411765,0.6823529411764706,Blue+Red,1
rust_0,0.7176470588235294,0.39215686274509803,0.2549019607843137,Red,5
tomato red_0,0.9254901960784314,0.17647058823529413,0.00392156862745098,Red,5
african violet_0,0.6980392156862745,0.5176470588235295,0.7450980392156863,Blue+Red+Yellow,2
picton blue_0,0.27058823529411763,0.6941176470588235,0.9098039215686274,Blue+Yellow,3
prune_0,0.4392156862745098,0.10980392156862745,0.10980392156862745,Red,5
cayman islands_0,0.8901960784313725,0.8352941176470589,0.7450980392156863,Blue+Red+Yellow,2
willow hedge_0,0.5176470588235295,0.7568627450980392,0.6039215686274509,Blue+Red+Yellow,2
alpine white_0,0.9607843137254902,0.9607843137254902,0.8941176470588236,Blue+Red+Yellow,2
exclusive ivory_0,0.9333333333333333,0.9019607843137255,0.8588235294117647,Blue+Red+Yellow,2
barely there_0,0.9137254901960784,0.9058823529411765,0.8745098039215686,Blue+Red+Yellow,2
cumulus cotton_0,0.8313725490196079,0.9137254901960784,0.9490196078431372,Blue+Red+Yellow,2
castleton mist_0,0.8588235294117647,0.8313725490196079,0.6352941176470588,Blue+Red+Yellow,2
ash violet_0,0.5843137254901961,0.5803921568627451,0.6470588235294118,Blue+Red+Yellow,2
stained glass_0,0.27058823529411763,0.396078431372549,0.43137254901960786,Blue+Yellow,3
winter sky_0,1.0,0.0,0.48627450980392156,Blue+Red,1
fresh watermelon_0,0.8745098039215686,0.5882352941176471,0.5411764705882353,Blue+Red+Yellow,2
hunter green_0,0.16862745098039217,0.27450980392156865,0.24313725490196078,Neutral,4
matrix_0,0.6901960784313725,0.36470588235294116,0.32941176470588235,Red,5
sentimental beige_0,0.8784313725490196,0.8470588235294118,0.7764705882352941,Blue+Red+Yellow,2
lingerie_0,0.8352941176470589,0.7137254901960784,0.5882352941176471,Blue+Red+Yellow,2
fountain blue_0,0.33725490196078434,0.7058823529411765,0.7450980392156863,Blue+Yellow,3
light bluish green_0,0.4627450980392157,0.9921568627450981,0.6588235294117647,Blue+Red+Yellow,2
intrigue red_0,0.6980392156862745,0.27450980392156865,0.29411764705882354,Red,5
light tan_0,0.984313725490196,0.9333333333333333,0.6745098039215687,Blue+Red+Yellow,2
overjoy_0,0.9137254901960784,0.796078431372549,0.3568627450980392,Red+Yellow,6
soapstone_0,0.06666666666666667,0.47058823529411764,0.3607843137254902,Yellow,7
pink essence_0,0.9490196078431372,0.9254901960784314,0.9137254901960784,Blue+Red+Yellow,2
springhill green_0,0.6509803921568628,0.7803921568627451,0.40784313725490196,Blue+Red+Yellow,2
on location_0,0.8313725490196079,0.7725490196078432,0.8666666666666667,Blue+Red+Yellow,2
grand grape_0,0.38823529411764707,0.3411764705882353,0.4,Blue,0
regent green_0,0.21568627450980393,0.2549019607843137,0.2627450980392157,Neutral,4
respite_0,0.6039215686274509,0.6980392156862745,0.7725490196078432,Blue+Red+Yellow,2
peppercorn_0,0.38823529411764707,0.38823529411764707,0.39215686274509803,Neutral,4
patio stone_0,0.4196078431372549,0.396078431372549,0.3607843137254902,Red+Yellow,6
beach house_0,0.788235294117647,0.7019607843137254,0.6196078431372549,Blue+Red+Yellow,2
timson sand_0,0.8509803921568627,0.807843137254902,0.7294117647058823,Blue+Red+Yellow,2
reddish_0,0.7686274509803922,0.25882352941176473,0.25098039215686274,Red,5
aphrodite pink_0,0.9568627450980393,0.8745098039215686,0.796078431372549,Blue+Red+Yellow,2
tropical pool_0,0.7411764705882353,0.8627450980392157,0.9411764705882353,Blue+Red+Yellow,2
citrine_0,0.8941176470588236,0.8156862745098039,0.0392156862745098,Red+Yellow,6
polished marble_0,0.9411764705882353,0.9098039215686274,0.8470588235294118,Blue+Red+Yellow,2
cayman blue_0,0.4549019607843137,0.7607843137254902,0.8980392156862745,Blue+Red+Yellow,2
mine shaft_0,0.19607843137254902,0.19607843137254902,0.19607843137254902,Neutral,4
bathe blue_0,0.7764705882352941,0.8823529411764706,0.9019607843137255,Blue+Red+Yellow,2
pampas_0,0.9568627450980393,0.9490196078431372,0.9333333333333333,Blue+Red+Yellow,2
yellow groove_0,0.9686274509803922,0.7254901960784313,0.19607843137254902,Red+Yellow,6
canyon mist_0,0.6588235294117647,0.6431372549019608,0.7607843137254902,Blue+Red+Yellow,2
aurora borealis_0,0.4823529411764706,0.6784313725490196,0.4823529411764706,Blue+Red+Yellow,2
country dairy_0,0.9411764705882353,0.9098039215686274,0.8352941176470589,Blue+Red+Yellow,2
roxbury caramel_0,0.796078431372549,0.6431372549019608,0.4745098039215686,Blue+Red+Yellow,2
japanese violet_0,0.3568627450980392,0.19607843137254902,0.33725490196078434,Neutral,4
pewter green_0,0.37254901960784315,0.39215686274509803,0.35294117647058826,Neutral,4
spanish green_0,0.5058823529411764,0.596078431372549,0.5215686274509804,Blue+Red+Yellow,2
baltic gray_0,0.7098039215686275,0.7019607843137254,0.6862745098039216,Blue+Red+Yellow,2
fudge truffle_0,0.6470588235294118,0.49411764705882355,0.34901960784313724,Red+Yellow,6
statuesque_0,0.8784313725490196,0.8745098039215686,0.8549019607843137,Blue+Red+Yellow,2
chanoyu_0,0.9333333333333333,0.9058823529411765,0.8274509803921568,Blue+Red+Yellow,2
angelica_0,0.8352941176470589,0.8117647058823529,0.8,Blue+Red+Yellow,2
wild honey_0,0.8823529411764706,0.8313725490196079,0.7294117647058823,Blue+Red+Yellow,2
cotton denim_0,0.5686274509803921,0.6705882352941176,0.7490196078431373,Blue+Red+Yellow,2
seaglass_0,0.8156862745098039,0.9019607843137255,0.8745098039215686,Blue+Red+Yellow,2
stonewashed pink_0,0.9411764705882353,0.9176470588235294,0.8862745098039215,Blue+Red+Yellow,2
classy red_0,0.5686274509803921,0.12156862745098039,0.12941176470588237,Red,5
middle purple_0,0.8509803921568627,0.5098039215686274,0.7098039215686275,Blue+Red+Yellow,2
witty green_0,0.6745098039215687,0.8666666666666667,0.611764705882353,Blue+Red+Yellow,2
colonial revival tan_0,0.8196078431372549,0.7137254901960784,0.5882352941176471,Blue+Red+Yellow,2
dark gold_0,0.7098039215686275,0.5803921568627451,0.06274509803921569,Red+Yellow,6
pale light green_0,0.6941176470588235,0.9882352941176471,0.6,Blue+Red+Yellow,2
midnight dream_0,0.2,0.20784313725490197,0.21568627450980393,Neutral,4
durazno palido_0,1.0,0.8392156862745098,0.7333333333333333,Blue+Red+Yellow,2
solemn silence_0,0.8235294117647058,0.8470588235294118,0.8549019607843137,Blue+Red+Yellow,2
brave purple_0,0.611764705882353,0.5450980392156862,0.7254901960784313,Blue+Red+Yellow,2
silent film_0,0.6196078431372549,0.6431372549019608,0.6509803921568628,Blue+Red+Yellow,2
lavender secret_0,0.8588235294117647,0.8705882352941177,0.9215686274509803,Blue+Red+Yellow,2
library pewter_0,0.49411764705882355,0.4549019607843137,0.38823529411764707,Red+Yellow,6
cream soda_0,0.792156862745098,0.6901960784313725,0.6,Blue+Red+Yellow,2
white down_0,0.9254901960784314,0.9058823529411765,0.8470588235294118,Blue+Red+Yellow,2
cactus_0,0.34509803921568627,0.44313725490196076,0.33725490196078434,Yellow,7
egyptian pyramid_0,0.7568627450980392,0.6039215686274509,0.49411764705882355,Blue+Red+Yellow,2
princess_0,0.7803921568627451,0.5294117647058824,0.5725490196078431,Blue+Red+Yellow,2
light breeze_0,0.9058823529411765,0.8862745098039215,0.8,Blue+Red+Yellow,2
peatmoss_0,0.4627450980392157,0.2980392156862745,0.25882352941176473,Red,5
flint_0,0.43529411764705883,0.41568627450980394,0.3803921568627451,Red+Yellow,6
santa fe_0,0.6941176470588235,0.42745098039215684,0.3215686274509804,Red+Yellow,6
boston red_0,0.7450980392156863,0.23137254901960785,0.2627450980392157,Red,5
padua_0,0.6784313725490196,0.9019607843137255,0.7686274509803922,Blue+Red+Yellow,2
day spa_0,0.9254901960784314,0.9372549019607843,0.9411764705882353,Blue+Red+Yellow,2
ivory lustre_0,0.9529411764705882,0.9058823529411765,0.788235294117647,Blue+Red+Yellow,2
raindrop_0,0.8313725490196079,0.8862745098039215,0.8862745098039215,Blue+Red+Yellow,2
silver service_0,0.7176470588235294,0.7411764705882353,0.792156862745098,Blue+Red+Yellow,2
arcade white_0,0.9529411764705882,0.9333333333333333,0.9098039215686274,Blue+Red+Yellow,2
medium ruby_0,0.6666666666666666,0.25098039215686274,0.4117647058823529,Blue+Red,1
medium spring bud_0,0.788235294117647,0.8627450980392157,0.5294117647058824,Blue+Red+Yellow,2
